2017,1,12,15,-44,-67,10176,330,41,8,0,-9999
2017,1,12,16,-44,-67,10195,310,41,-9999,0,-9999
2017,1,12,17,-44,-72,10208,310,41,-9999,0,-9999
2017,1,12,18,-39,-67,10211,300,31,-9999,0,8
2017,1,12,19,-33,-61,10221,280,31,-9999,0,-9999
2017,1,12,20,-33,-61,10238,300,57,-9999,0,-9999
2017,1,12,21,-33,-67,10250,290,51,8,0,-9999
2017,1,12,22,-28,-72,10263,280,46,-9999,0,-9999
2017,1,12,23,-39,-83,10282,290,57,-9999,0,-9999
2017,1,13,0,-39,-83,10295,290,41,-9999,0,-9999
2017,1,13,1,-39,-89,10308,270,36,-9999,0,-9999
2017,1,13,2,-39,-117,10326,270,51,-9999,0,-9999
2017,1,13,3,-44,-128,10331,290,46,8,0,-9999
2017,1,13,4,-44,-139,10336,300,57,-9999,0,-9999
2017,1,13,5,-50,-144,10344,300,57,-9999,0,-9999
2017,1,13,6,-56,-139,10349,320,67,-9999,0,-9999
2017,1,13,7,-61,-144,10356,330,41,-9999,0,-9999
2017,1,13,8,-67,-139,10370,360,21,-9999,0,-9999
2017,1,13,9,-67,-144,10384,30,26,6,0,-9999
2017,1,13,10,-72,-150,10390,40,36,-9999,0,-9999
2017,1,13,11,-72,-150,10394,30,36,-9999,0,-9999
2017,1,13,12,-72,-144,10406,20,41,-9999,0,-9999
2017,1,13,13,-72,-144,10421,360,21,-9999,0,-9999
2017,1,13,14,-72,-144,10422,20,26,-9999,0,-9999
2017,1,13,15,-67,-128,10428,40,36,8,0,-9999
2017,1,13,16,-56,-111,10439,20,26,-9999,0,-9999
2017,1,13,17,-44,-94,10436,360,72,-9999,0,-9999
2017,1,13,18,-44,-89,10431,20,57,-9999,0,-9999
2017,1,13,19,-39,-83,10423,10,62,-9999,0,-9999
2017,1,13,20,-33,-78,10420,40,41,-9999,0,-9999
2017,1,13,21,-33,-72,10420,20,51,8,0,-9999
2017,1,13,22,-28,-78,10415,40,72,-9999,0,-9999
2017,1,13,23,-28,-78,10410,50,67,-9999,0,-9999
2017,1,14,0,-17,-67,10405,60,57,-9999,0,-9999
2017,1,14,1,-22,-72,10406,70,57,-9999,0,-9999
2017,1,14,2,-22,-78,10406,70,41,-9999,0,-9999
2017,1,14,3,-22,-83,10397,30,36,8,0,-9999
2017,1,14,4,-22,-78,10399,100,31,-9999,0,-9999
2017,1,14,5,-22,-83,10388,100,41,-9999,0,-9999
2017,1,14,6,-22,-83,10379,-9999,31,-9999,0,-9999
2017,1,14,7,-17,-78,10372,50,36,-9999,0,-9999
2017,1,14,8,-17,-78,10366,60,41,-9999,0,-9999
2017,1,14,9,-17,-78,10358,80,36,8,0,-9999
2017,1,14,10,-17,-83,10354,100,31,-9999,0,-9999
2017,1,14,11,-17,-78,10348,90,31,-9999,0,-9999
2017,1,14,12,-17,-78,10347,-9999,26,-9999,0,-9999
2017,1,14,13,-17,-78,10339,-9999,26,-9999,0,-9999
2017,1,14,14,-17,-72,10341,120,15,-9999,0,-9999
2017,1,14,15,-11,-72,10342,180,21,8,0,-9999
2017,1,14,16,-6,-72,10341,0,0,-9999,0,-9999
2017,1,14,17,-6,-67,10338,300,26,-9999,0,-9999
2017,1,14,18,0,-67,10328,290,26,-9999,0,-9999
2017,1,14,19,6,-67,10322,330,26,-9999,0,-9999
2017,1,14,20,11,-67,10318,330,26,-9999,0,-9999
2017,1,14,21,11,-72,10316,-9999,31,8,0,-9999
2017,1,14,22,11,-78,10316,320,26,-9999,0,-9999
2017,1,14,23,0,-78,10319,280,15,-9999,0,-9999
2017,1,15,0,-6,-72,10324,0,0,-9999,0,-9999
2017,1,15,1,-11,-72,10325,280,26,-9999,0,-9999
2017,1,15,2,-22,-72,10328,300,15,2,0,-9999
2017,1,15,3,-22,-78,10327,310,21,0,0,-9999
2017,1,15,4,-22,-78,10322,0,0,2,0,-9999
2017,1,15,5,-33,-78,10325,290,15,2,0,-9999
2017,1,15,6,-33,-78,10325,290,21,2,0,-9999
2017,1,15,7,-39,-78,10325,290,15,4,0,-9999
